Tweet ID,Tweet_count,Username,Text,Created At,Retweets,Likes
1848880869156491291,25,击 Noxxus; Misses WWWYF 击,I think I need to learn how planes work gang WTF,Wed Oct 23 00:15:24 +0000 2024,0,0
1848880866694729830,26,击 Noxxus; Misses WWWYF 击,ARE WE LANDING???? THE PLANE IS FUCKING SIDEWAYS AGAIN,Wed Oct 23 00:15:23 +0000 2024,0,0
1848880864035233806,27,击 Noxxus; Misses WWWYF 击,ITS LIKE A 6-7 HOUR DRIVE HOW HAVE WE LANDED IN JUST OVER HALF AN HOUR?????? I DONT UNDERSTAND PLANES,Wed Oct 23 00:15:23 +0000 2024,0,0
1848880861690638455,28,击 Noxxus; Misses WWWYF 击,Uhhhh it’s done??? I thought this flight was for an hour and a half and we’re already landing????,Wed Oct 23 00:15:22 +0000 2024,0,0
1848880858004091265,29,击 Noxxus; Misses WWWYF 击,Anticipated turbulence FFS god I hate flying actually. Actually fuck all this omfg urgrhugrhh,Wed Oct 23 00:15:21 +0000 2024,0,0
1848880855407816901,30,击 Noxxus; Misses WWWYF 击,GANG IDC ABOUT THE VIEWS WHY IS THE PLANE FUCKING SIDEWAYS,Wed Oct 23 00:15:21 +0000 2024,0,0
1848880849325859261,31,击 Noxxus; Misses WWWYF 击,WHAT IS THIS FUCKING PILOT DOING AHHHHHH,Wed Oct 23 00:15:19 +0000 2024,0,0
1848880845697790401,32,击 Noxxus; Misses WWWYF 击,Guys Vegas is kinda pretty from up here (it’s an illusion),Wed Oct 23 00:15:18 +0000 2024,0,0
1848880843596403120,33,击 Noxxus; Misses WWWYF 击,BRO IS THIS PILOT ON DRUGS WHY IS HE ROCKING THE PLANE FROM SIDE TO SIDE SO HARD WTF MY HEART JUST COLLAPSED,Wed Oct 23 00:15:18 +0000 2024,0,0
1848880841054949680,34,击 Noxxus; Misses WWWYF 击,Kinda wish I wasn’t a massive nerd and downloaded anime on my fuckin iPad so I can watch my lil shows in peace w/out being judged by the ppl around me,Wed Oct 23 00:15:17 +0000 2024,0,0
1848880838412538058,35,击 Noxxus; Misses WWWYF 击,OOOOOOOO PLANE GO UP NOW YIPPEEE‼️‼️‼️‼️,Wed Oct 23 00:15:17 +0000 2024,0,0
1848880835786854455,36,击 Noxxus; Misses WWWYF 击,Anyways I got put in the middle seat of a 3 seat thing on the plane and the two ppl either side of me are sleeping so I might try to as well :3 we are the eepiest row,Wed Oct 23 00:15:16 +0000 2024,0,0
1848880832959631707,37,击 Noxxus; Misses WWWYF 击,Okay I’m Icked alright? How many times does a flight attendant have to tell you to put your phone in airplane mode for you to fucking listen and ACTUALLY do it? Are you stupid???????,Wed Oct 23 00:15:15 +0000 2024,0,0
1848879753086046331,38,Apple Juice 🔜WWWYF,"Na Na Na by My Chemical Romance @WWWYFest 
10/20/24 #MCR #MCRWWWY #MCRWWWY2 #WWWY #wwwyf #wwwy24 #mychemicalromance https://t.co/h7BxIcNm7T",Wed Oct 23 00:10:58 +0000 2024,0,0
1848879181314330942,39,Faitharai 🔜 WWWYF 🤘🎱,I've been putting off watching the last season of umbrella academy bc I wanted to read the comic book first. Is that a bad idea or should I just watch it now? I already heard it's not that good and I feel like reading the comic would make it worse for me.,Wed Oct 23 00:08:41 +0000 2024,0,0
1848878546732867871,40,jess💫WWWYF,@dividemytime @jawntent @jawn SO CUTE,Wed Oct 23 00:06:10 +0000 2024,0,1
1848878372837069083,41,joey 🍂🍄‍🟫 misses wwwyf,who the fuck gave bob a twitter account,Wed Oct 23 00:05:29 +0000 2024,0,0
1848878200342122539,42,☆ Bia / Star ☆ #1 YT ARC FAN,"Next year I wish my interests stop colliding 

WWWYF was in the same weekend as WOTFI 2024.....how am I able to pay attention to both",Wed Oct 23 00:04:48 +0000 2024,0,2
1848877076004430227,43,𝘾 𝙊 𝙊 𝙋 𝙀 𝙍,"BEGGING did Anybody at WWWY WWWYF get a video of Cobra Starship performing Scandalous!!!
BEGGING FOR A FULL VIDEO.",Wed Oct 23 00:00:20 +0000 2024,0,39
1848876669853175934,44,joey 🍂🍄‍🟫 misses wwwyf,@wetsaeth ugh i actually miss them so bad,Tue Oct 22 23:58:43 +0000 2024,0,0
1848876660701139189,45,Z🦧 WAS AT WWWYF,So ig I saw Jeffree Starr at wwwy and had no idea until today,Tue Oct 22 23:58:41 +0000 2024,0,0
1848876458053406790,46,Z🦧 WAS AT WWWYF,"“drop him”

i legit live with him, HUH?",Tue Oct 22 23:57:52 +0000 2024,0,0
1848875920029098014,47,feet wentz 🎱,"oh btw i did not mask at wwwyf but i did take 2 tests on thurs/fri before i left, will be taking another two tomorrow and thurs and will lyk if i test positive",Tue Oct 22 23:55:44 +0000 2024,0,1
1848875383606890931,48,Z🦧 WAS AT WWWYF,"@ccatalwt @glorelles Oh yes, because him reaching out to her and her mom multiple times saying I want to end it all, is definitely him trying to attempt murder. bsfr",Tue Oct 22 23:53:36 +0000 2024,0,0
1848873802585055567,49,fling posse struggle tweets 🐶🐟,god made me poor and disabled so he could laugh at my despair every time i see a recording from wwwyf of a band i like,Tue Oct 22 23:47:19 +0000 2024,0,0
1848872599142715437,50,Faitharai 🔜 WWWYF 🤘🎱,"@grizzlypolaris I was wrong it was hipdot but they came out a whiiiile ago. They did revenge, black parade, and danger days sets.",Tue Oct 22 23:42:32 +0000 2024,0,1
1848871978977137149,51,A 💫,@snshn_nd_strdst I delisionally think there will be a mauradee option in the drop. Different color maybe? Maybe green was exclusive to WWWYF but surely he has to think about everyone else? Pleaseee?,Tue Oct 22 23:40:04 +0000 2024,0,1
1848870416909275402,52,Pookie bear apologist🍉,@MIRWRAITH I go once a year for wwwyf I got school,Tue Oct 22 23:33:52 +0000 2024,0,0
1848869475195752857,53,reid 🫧 missing wwwyf 18,why are they literally crazy https://t.co/SNaAcFW4yx,Tue Oct 22 23:30:07 +0000 2024,0,3
1848869336162963730,54,击 Noxxus; Misses WWWYF 击,Wirtin a bunch of things to post while I’m on the plane so when I get off be ready for a spam,Tue Oct 22 23:29:34 +0000 2024,0,1
1848865857755324849,55,MCR Updates,im photographing tinashe tonight (hurray) but im so tired from wwwyf weekend and my legs still hurt so bad from standing for 26388383 hours,Tue Oct 22 23:15:45 +0000 2024,0,11
1848864421176848431,56,Imogin Joints ✨ WWWYF ✨,@fixbekahin45 Bekah I am IN TEARS this is beautiful,Tue Oct 22 23:10:02 +0000 2024,0,1
1848863979457880222,57,reid 🫧 missing wwwyf 18,@dnpdearest omg hello fellow mcr phannie,Tue Oct 22 23:08:17 +0000 2024,0,1
1848863693569966470,58,jude🦇,post wwwyf waitin for a song to randomly drop https://t.co/vUHYZJmrDO,Tue Oct 22 23:07:09 +0000 2024,0,1
1848862399656567246,59,击 Noxxus; Misses WWWYF 击,MY PLANE LEAVES IN ONE MINUTE BUT I HAD TO VOTE https://t.co/QqVtHsC2pc,Tue Oct 22 23:02:00 +0000 2024,0,1
1848862064091271579,60,Elliot | WWWYF DAY 2,@catluvsdnp depends on the day? my taste in fall out boy wildly varies so its hard to pin down favorites,Tue Oct 22 23:00:40 +0000 2024,0,1
1848861849816854933,61,joey 🍂🍄‍🟫 misses wwwyf,@bobbryar is mikey way real,Tue Oct 22 22:59:49 +0000 2024,0,1
1848861356730228996,62,lucky/spooky (misses mcr) 击,@HYPN0TICSPELLS I'm honestly not a huge tbs fan but I have to say when I saw them at wwwyf Adam brought out like 3 beers and was drinking them and stumbling and almost fell into the drums a few times..,Tue Oct 22 22:57:52 +0000 2024,0,0
1848860090885148970,63,spooky steph ⊬WWWYF,@lovexhann @twentyonepilots @tylerrjoseph @joshuadun omg so cute!!! i also have a trees tattoo in the same placement :’),Tue Oct 22 22:52:50 +0000 2024,0,1
1848857343767023910,64,pee wentz,"thank u to everyone who masked fully or even partially for WWWYF ♡ please remember to test for COVID in a few days here, and that you need to take 2 tests 48 hours apart for accurate results!! ♡♡",Tue Oct 22 22:41:55 +0000 2024,2,7
1848856497289392285,65,kwinkle ⎕🇵🇸,"add hayley williams and THESE WOMEN RAISED ME 🤍😭 that’s it, next year i’m going to WWWYF.",Tue Oct 22 22:38:33 +0000 2024,0,0
1848856239847182563,66,mccoy 🇵🇦 WWWYF!,going to war in the music queue for the dining hall rn https://t.co/mcWxYOVp6c,Tue Oct 22 22:37:32 +0000 2024,0,1
1848855098224710067,67,击 Noxxus; Misses WWWYF 击,I’ve gotta get on a plane now pookies god I just wanna look at MCR anyways have my POV of Frank and Gerard’s silly giggles https://t.co/fhWmutlVO4,Tue Oct 22 22:33:00 +0000 2024,0,1
1848852131434123437,68,reid 🫧 missing wwwyf 18,@pwtennisclub now talkings just a waste of breath and livings just a waste of death  and why put a new address on the same old loneliness and this is you and me and me and you until we’ve got nothing left,Tue Oct 22 22:21:12 +0000 2024,0,2
1848850937068326989,69,brodie | WWWYF,hiiiiiii does anyone have a 🏴‍☠️ link to watch 9-1-1 s8 ep 4,Tue Oct 22 22:16:28 +0000 2024,0,1
1848850372435067297,70,salem ᓚᘏᗢ,ive kinda been speachless since wwwyf ended tbh,Tue Oct 22 22:14:13 +0000 2024,0,0
1848850087847596127,71,Liberty! IS GOING TO WWWYF (I promise),@cclax11 IS HE GOING W ON TOUR OR IS IT ONLY ONE DAY???,Tue Oct 22 22:13:05 +0000 2024,0,0
1848847973263736911,72,joey 🍂🍄‍🟫 misses wwwyf,Im Literally Mikey Way https://t.co/1ECaiU14vE,Tue Oct 22 22:04:41 +0000 2024,0,0
1848847935213343031,73,Theta 🦇🫀🎸 WWWYF 1&2 !!,@fixmeinforty5 You’re so right for this she’s such a beautiful album &lt;3,Tue Oct 22 22:04:32 +0000 2024,0,0
1848846101119418514,74,🍃 aderyn,"coming back from WWWYF we get stopped by a Southwest agent excited about our band shirts. She asks us how it was!

Talked about it a little &amp; @Strong_Badam says “yeah but we’re old” and she goes “oh me too tho, I’m 26”…

I laugh “that’s not old I’m nearly 43”

Absolute death 🤣",Tue Oct 22 21:57:15 +0000 2024,0,4
1848845909549048272,75,Luxie (Teto’s left arm) 🎧,I am hardcore hyperfixated on MCR bc of WWWYF. Please wait 3 business days for me to regain normal levels of control over my brain.,Tue Oct 22 21:56:29 +0000 2024,0,0
1848845512092578048,76,击 Noxxus; Misses WWWYF 击,Anyways the serenity prayer is so fucking important to me and I’m so sad I couldn’t record it all but when I tell you I SCREAMED it at the top of my lungs the moment I heard the first line,Tue Oct 22 21:54:54 +0000 2024,0,1
1848845498112725323,77,ray,TARA YUMMY IS AT WWWYF AND IM NOT??????,Tue Oct 22 21:54:51 +0000 2024,0,0
1848844992992973193,78,wwwyf DAY 2 🥰💪,This moment and i cry,Tue Oct 22 21:52:50 +0000 2024,0,1
1848844904841285642,79,andromeda!,lo que más odio de festivales como wwwyf es que el público gringo es una verga que no aprecia lo suficiente a sus artistas,Tue Oct 22 21:52:29 +0000 2024,0,0
1848843754230452718,80,Rose 击 WWWYF 10/20,@daisygrenade @WWWYFest i was in the merch line when you guys were playing but you guys were on the screens! It sucks they put you guys so early while everyone was probably at merch,Tue Oct 22 21:47:55 +0000 2024,0,0
1848843746634568027,81,nessa ☠︎︎,@cclax11 i did not need to see this after getting home from wwwyf,Tue Oct 22 21:47:53 +0000 2024,0,0
1848843304903053507,82,wwwyf DAY 2 🥰💪,@gwayupdates THANK YOU,Tue Oct 22 21:46:08 +0000 2024,0,0
1848841904508833862,83,击 Noxxus; Misses WWWYF 击,@breakyourpriest If my mum drops out bc of her back then yeah LMAO Bc my dad got tix,Tue Oct 22 21:40:34 +0000 2024,0,1
1848841777081684173,84,击 Noxxus; Misses WWWYF 击,@breakyourpriest I’m in severe financial ruin LMAOOOOO,Tue Oct 22 21:40:04 +0000 2024,0,1
1848841435027804464,85,击 Noxxus; Misses WWWYF 击,@breakyourpriest LMAOOOOOO I love playing “find my concerts” on this FUCKASS board bc it’s just (+UKOasis) https://t.co/wFi0GLLPap,Tue Oct 22 21:38:42 +0000 2024,0,1
1848840581755330832,86,Alecˎˊ˗ WWWYF !!,have people posted ab this yet https://t.co/tbT4PqiMmi,Tue Oct 22 21:35:19 +0000 2024,0,7
1848839960646078582,87,击 Noxxus; Misses WWWYF 击,@breakyourpriest WHO TF GOT CHILDISH GAMBINO THERES NO FUCKING WAY,Tue Oct 22 21:32:51 +0000 2024,0,1
1848839609603567906,88,kodi,i love my college tutor she just sat with me while i yapped about mcr at wwwyf and showed her pictures and videos and she almost seemed as invested as me,Tue Oct 22 21:31:27 +0000 2024,0,7
1848839599465902432,89,lore🚦🕸️🎃,el pdiddy de los emos...por que no te buscas un laburito bob...o al menos no hagas TAN OBVIO el hecho de que esperaste como un fanatico q mcr apareciera en el wwwyf para tuitear...,Tue Oct 22 21:31:24 +0000 2024,0,0
1848839336550404318,90,wwwyf DAY 2 🥰💪,@offkey_anthem How could you say this. What are your thoughts. You're right,Tue Oct 22 21:30:22 +0000 2024,0,0
1848838841433788434,91,击 Noxxus; Misses WWWYF 击,Dear Americans. STOP PUTTING HIGH FRUCTOSE CORN SYRUP IN FUCKING EVERYTHING IT SUCKS ASS IT TASTES FUCKING DISGUSTING,Tue Oct 22 21:28:24 +0000 2024,0,2
1848837589346005358,92,击 Noxxus; Misses WWWYF 击,"Shoutout to that one kid in VIP Sunday morning with the Bingo hat, you and Patrick were totally twinning and I PRAY you got to see that",Tue Oct 22 21:23:25 +0000 2024,0,2
1848837126059938170,93,击 Noxxus; Misses WWWYF 击,It’s fine though bc they don’t have the bundles on the AUS site so it’s 100% worth it and I got Past Lives record colours I don’t yet own 😏😏,Tue Oct 22 21:21:35 +0000 2024,0,0
1848836243439898699,94,Hum HallAlannah✨🫧 ➡️ WWWYF,@fixbekahin45 I’m wearing mine too 🤍 I’m so glad we got it 🤘🏼🤘🏼 https://t.co/dTsX4kOwWU,Tue Oct 22 21:18:04 +0000 2024,0,1
1848835752450527679,95,击 Noxxus; Misses WWWYF 击,The way I bought this shit immediately its so over for my wallet 😔 international shipping sucks ass brother,Tue Oct 22 21:16:07 +0000 2024,0,0
1848835531368763676,96,noelle ⋆｡°✩ | MISSES WWWYF,"@coppeweb LITERALLYYY like. tbp is DEAD. they cannot revive it, they can only mourn it and celebrate it and that’s EXACTLY what they did",Tue Oct 22 21:15:15 +0000 2024,4,68
1848835402356129920,97,击 Noxxus; Misses WWWYF 击,@andtwtt YES??????? HOLD ON HOLD ON DMS,Tue Oct 22 21:14:44 +0000 2024,0,1
1848834774301044965,98,Theta 🦇🫀🎸 WWWYF 1&2 !!,@pixie_revolver That’s so fair oml pls send me it when you get it!,Tue Oct 22 21:12:14 +0000 2024,0,1
1848834704700821568,99,Theta 🦇🫀🎸 WWWYF 1&2 !!,@NoxxusBoxxus ARE YOU HERE????,Tue Oct 22 21:11:57 +0000 2024,0,1
1848834053761602014,100,击 Noxxus; Misses WWWYF 击,THEYRE PLAYING FOB IN THE AIRPORT IM GONNA OPENLY START CRYING,Tue Oct 22 21:09:22 +0000 2024,0,2
1848832772837630375,101,reid 🫧 missing wwwyf 18,i am not afraid to keep on living i am not afraid to walk this world alone :(,Tue Oct 22 21:04:17 +0000 2024,0,3
1848832574472458482,102,elias ✮ wwwyf TODAY!!!,im still there actually its on a constant loop in my mind,Tue Oct 22 21:03:30 +0000 2024,0,0
1848832503668490309,103,elias ✮ wwwyf TODAY!!!,do you guys know how beautiful it is to be at a fall out boy show with your girlfriend who you met because of fall out boy and get to hear fall out boy plus travie mccoy perform cupids chokehold. i think i cried a bit,Tue Oct 22 21:03:13 +0000 2024,0,1
1848832105830354965,104,击 Noxxus; Misses WWWYF 击,@daisygrenade No bc I heard you guys for the first time on the Sunday and have genuinely added your songs to a shit tonne of my playlists bc they bang SO hard. Y’all 100% deserved to be there TY for all your hard work 🫶🫶🫶,Tue Oct 22 21:01:38 +0000 2024,0,1
1848831332530417714,105,aaron ★,yall ignore bob he just mad cause they didn’t invited him to perform the black parade at wwwyf,Tue Oct 22 20:58:33 +0000 2024,0,8
1848830517954941118,106,击 Noxxus; Misses WWWYF 击,Damn you think any tattoo artist in Cali are gonna care about wwwyf and maybe have a tattoo or five billion for me 👉👈,Tue Oct 22 20:55:19 +0000 2024,0,2
1848830320793284744,107,击 Noxxus; Misses WWWYF 击,Stop bc you cannot tell me Gerard ISNT looking at Frank (this was as he said “Fix your eyes” in I Don’t Love You) IM GONNA SCREAM https://t.co/iwhJEo0YHX,Tue Oct 22 20:54:32 +0000 2024,0,2
1848829795435720816,108,击 Noxxus; Misses WWWYF 击,THATS MA IRLS OH MA LAWD MA POOKIES,Tue Oct 22 20:52:27 +0000 2024,0,2
1848829485359239191,109,击 Noxxus; Misses WWWYF 击,I did in fact discover I’m the gayest gay that ever gay (I’m in a deep gender and sexuality crisis),Tue Oct 22 20:51:13 +0000 2024,0,0
1848829257193296383,110,击 Noxxus; Misses WWWYF 击,"I don’t know why for the longest time I thought I was actually a whole lesbian, I have not stopped staring at Gerard, Frank, Ray, Tucker, Anthony, m e n GODDAMNITIHATEITHERERUGAGRUGAHRU",Tue Oct 22 20:50:19 +0000 2024,0,0
1848828138312372691,111,possibly is nonbinary,STOP SAYING THAT MCR WWWYF IS THEIR LAST PERFORMANCE I CANT HANDLE NOT SEEING MCR LIVE😭,Tue Oct 22 20:45:52 +0000 2024,0,1
1848827902655402473,112,击 Noxxus; Misses WWWYF 击,THATS WILD TO ME!!! Sorry gang I’ve literally not stopped rewatching my concert vids‼️‼️‼️,Tue Oct 22 20:44:56 +0000 2024,0,1
1848827619040763951,113,击 Noxxus; Misses WWWYF 击,@andtwtt URHM,Tue Oct 22 20:43:48 +0000 2024,0,1
1848827456452780483,114,击 Noxxus; Misses WWWYF 击,I’ve never had post concert depression hit so hard I actually started sobbing like wtf I’m at the airport crying over a concert this is so embarrassing WAHRHAGWG,Tue Oct 22 20:43:09 +0000 2024,0,3
1848827361011372083,115,Alecˎˊ˗ WWWYF !!,@wishresigned look at this,Tue Oct 22 20:42:47 +0000 2024,0,0
1848827195000819751,116,Alecˎˊ˗ WWWYF !!,Tony G fans come get yalls juice https://t.co/uJJD8UUGl3,Tue Oct 22 20:42:07 +0000 2024,4,17
1848827159952933227,117,erin | The End. supremacy,low key cant watch wwwyf mcr content bc i know its gonna make me upset. like i cant think about the idea that this might be the last time they perform,Tue Oct 22 20:41:59 +0000 2024,0,2
1848827124079001883,118,Theta 🦇🫀🎸 WWWYF 1&2 !!,@theacademywas_ Yep! Dry as hell! Luckily I got some chapstick at day two but they’re still dry as hell 😭,Tue Oct 22 20:41:50 +0000 2024,0,1
1848827107096289521,119,Imogin Joints ✨ WWWYF ✨,filling the void left by no longer being at a festival with friends by posting every new picture i get my hands on i am not sorry and it will happen again,Tue Oct 22 20:41:46 +0000 2024,0,3
1848827105590841600,120,Imogin Joints ✨ WWWYF ✨,thanks to @fairypsychic for the cute pic 💕,Tue Oct 22 20:41:46 +0000 2024,0,3
1848827101723390309,121,Imogin Joints ✨ WWWYF ✨,Selfie to celebrate saving the Facetime Geranium https://t.co/NHHJG8eDwS,Tue Oct 22 20:41:45 +0000 2024,0,17
1848826580551991574,122,Theta 🦇🫀🎸 WWWYF 1&2 !!,@pixie_revolver OHHH 😭😭 MY GODDD 😭😭😭,Tue Oct 22 20:39:40 +0000 2024,0,1
1848826090208264336,123,reid 🫧 missing wwwyf 18,@fobyaoi maybe. jurys out on that one,Tue Oct 22 20:37:44 +0000 2024,0,0
1848825857638600748,124,击 Noxxus; Misses WWWYF 击,I’m constantly thinking about the fact that I got to see potentially MCRs last(?) show unless they release MCR5. Either way I win bc: last mcr show or MCR5 GANG WE’RE SO BACK,Tue Oct 22 20:36:48 +0000 2024,0,1
1848825806220308737,125,miss missing mars 🍉,"@fuckingmanwh0re HELLOO???!,!?!?!(&amp;/",Tue Oct 22 20:36:36 +0000 2024,0,1
1848825557196386689,126,击 Noxxus; Misses WWWYF 击,"Everytime I see a picture or video of MCR on stage I feel like I’m having a mini heart attack,,,,,,,, my entire feed is MCR on stage",Tue Oct 22 20:35:37 +0000 2024,0,2
1848825289285242928,127,Alecˎˊ˗ WWWYF !!,also guys i realized i know a LOT more TBS songs than i realized...,Tue Oct 22 20:34:33 +0000 2024,0,1
1848824920492449832,128,Theta 🦇🫀🎸 WWWYF 1&2 !!,I love watching back concert vids because during cancer you can hear @pixie_revolver yell ‘Kayleigh!!’ When she’s shown on the big screen. Precious to me &lt;3,Tue Oct 22 20:33:05 +0000 2024,0,5
1848824503477895321,129,joey 🍂🍄‍🟫 misses wwwyf,#NewProfilePic face reveal https://t.co/Z0vXtzJBOE,Tue Oct 22 20:31:25 +0000 2024,0,0
1848824439334703434,130,Alecˎˊ˗ WWWYF !!,"I got a really good video of Anthony but im just repeatedly saying ""Mama"" in the background HELP",Tue Oct 22 20:31:10 +0000 2024,0,2
1848824195989250344,131,Faitharai 🔜 WWWYF 🤘🎱,@offkey_anthem For me it was the used. In love and death was my favorite album growing up.,Tue Oct 22 20:30:12 +0000 2024,0,2
1848823965378080987,132,wwwyf DAY 2 🥰💪,@CricketndCl0ver Ik I playin,Tue Oct 22 20:29:17 +0000 2024,0,0
1848822981637902845,133,wwwyf DAY 2 🥰💪,@CricketndCl0ver Biden?,Tue Oct 22 20:25:22 +0000 2024,0,0
1848822926843515221,134,Alecˎˊ˗ WWWYF !!,gorngeoust princess https://t.co/7LJW5EOatn,Tue Oct 22 20:25:09 +0000 2024,0,1
1848822795620520206,135,wwwyf DAY 2 🥰💪,😭😭😭😭😭😭😭😭😭😭😭😭😭,Tue Oct 22 20:24:38 +0000 2024,0,4
1848822266001256878,136,cherri (cola) 🍒击,isso tá tão morto pós wwwyf que eu chego no fim da tl e ela não atualiza,Tue Oct 22 20:22:32 +0000 2024,0,1
1848821093437739308,137,Alecˎˊ˗ WWWYF !!,"Guys no, hes just like that https://t.co/L88LYts9Is",Tue Oct 22 20:17:52 +0000 2024,0,4
1848820614217507112,138,wwwyf DAY 2 🥰💪,@offkey_anthem 3oh!3 like so severely,Tue Oct 22 20:15:58 +0000 2024,0,1
1848820469673111562,139,Sarah,"Okay, now that WWWYF is over when is @midtown announcing the annual Chrismukkah show???",Tue Oct 22 20:15:24 +0000 2024,0,0
1848820106287313334,140,✰ sky ✰,my chemical romance wwwyf day 1 🖤🗡️ https://t.co/WoeXaZuO8o,Tue Oct 22 20:13:57 +0000 2024,0,4
1848819903668846673,141,Faitharai 🔜 WWWYF 🤘🎱,@grizzlypolaris My mcr colorpop sets are getting lonely 😔,Tue Oct 22 20:13:09 +0000 2024,0,0
1848819513728393493,142,Misery Lizzness,I'm still recovering from Vegas &amp; WWWYF but here's 4 photos to describe it https://t.co/OOTHWhPFzg,Tue Oct 22 20:11:36 +0000 2024,0,5
